source_file,service_code,line_name,vehicle_journey_code,line_ref,route_description,direction,scheduled_departure_time,operating_days,scheduled_duration_minutes,operating_day,calendar_date,hour,delay_minutes,synthetic_latitude,synthetic_longitude
38-None--SCMY-RF-2026-03-29-Birkenhead_March_2026-Refresh2__SCMY_PC1033334_185_20260329-BODS_V1_1.xml,PC1033334:185,38,VJ421,SCMY:PC1033334:185:38,West Kirby - Eastham Ferry,inbound,13:30:00,Saturday,114.0,Saturday,2026-05-02,13,1.97,53.443462450662665,-2.9232090587834842
RF1-None--SCMY-CZ-2026-03-29-Chester_March_2026-Birkenhead_March___SCMY_PC1033334_196_20260329-BODS_V1_1.xml,PC1033334:196,X1,VJ388,SCMY:PC1033334:196:X1,"Liverpool, Sir Thomas Street - Chester Bus Interchange, Stand K",inbound,12:45:00,"Monday,Tuesday,Wednesday,Thursday,Friday",110.0,Thursday,2026-03-19,12,10.24,53.4557164983587,-2.880265645303319
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3373,SCMY:PC1033334:15:21,Northwood - Liverpool,inbound,10:27:00,Saturday,73.0,Saturday,2026-05-23,10,-1.11,53.41472188118062,-2.734884518627262
217-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_113_20260719-BODS_V1_1.xml,PC1033334:113,217,VJ2575,SCMY:PC1033334:113:217,Huyton - Tower Hill,inbound,10:50:00,"Monday,Tuesday,Wednesday,Thursday,Friday",53.0,Monday,2025-08-25,10,4.6,53.315747600691644,-2.9474000254437174
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3112,SCMY:PC1033334:15:20,Towerhill - Liverpool,inbound,08:13:00,"Monday,Tuesday,Wednesday,Thursday,Friday",62.0,Friday,2026-05-15,8,4.75,53.33889517130075,-2.9061442250128917
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1998,SCMY:PC1033334:120:86C,Liverpool ONE - Hope Uni,outbound,15:10:00,Saturday,87.0,Saturday,2026-05-16,15,-0.65,53.44959438646195,-2.709439086990169
RF1-None--SCMY-CZ-2026-03-29-Chester_March_2026-Birkenhead_March___SCMY_PC1033334_196_20260329-BODS_V1_1.xml,PC1033334:196,X1,VJ361,SCMY:PC1033334:196:1,Chester Railway Station - Liverpool via Zoo,outbound,08:05:00,"Monday,Tuesday,Wednesday,Thursday,Friday",111.0,Thursday,2026-06-25,8,9.92,53.33801177749579,-2.6932571733257227
53-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_19_20260103-BODS_V1_1.xml,PC1033334:19,53,VJ2179,SCMY:PC1033334:19:53,Queen Square - Crosby,inbound,13:16:00,"Monday,Tuesday,Wednesday,Thursday,Friday",53.0,Friday,2025-08-22,13,10.7,53.39239893850856,-2.8255600710368034
19-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_14_20260719-BODS_V1_1.xml,PC1033334:14,19,VJ193,SCMY:PC1033334:14:19,Liverpool - Kirkby,outbound,18:20:00,"Monday,Tuesday,Wednesday,Thursday,Friday",51.0,Tuesday,2026-02-03,18,9.05,53.302502437147155,-2.740453288851391
RF1-None--SCMY-CZ-2026-03-29-Chester_March_2026-Birkenhead_March___SCMY_PC1033334_196_20260329-BODS_V1_1.xml,PC1033334:196,X1,VJ274,SCMY:PC1033334:196:1,Liverpool - Chester Railway Station via Zoo,inbound,10:20:00,Sunday,103.0,Sunday,2025-10-12,10,3.27,53.38393535529909,-2.808212701096721
471-None--SCMY-RF-2026-03-29-Birkenhead_March_2026-Refresh2__SCMY_PC1033334_189_20260329-BODS_V1_1.xml,PC1033334:189,471,VJ742,SCMY:PC1033334:189:472,"Liverpool, Sir Thomas Street - Heswall Bus Station",outbound,17:19:00,Saturday,58.0,Saturday,2025-09-06,17,-0.26,53.451669578976635,-2.9696821072056028
RF16-None--SCMY-RF-2026-03-29-Birkenhead_June_2026_17_change_and___SCMY_PC1033334_450_20260621-BODS_V1_1.xml,PC1033334:450,16,VJ8,SCMY:PC1033334:450:16,Moreton Cross - Eastham Rake Railway Station,outbound,07:07:00,"Monday,Tuesday,Wednesday,Thursday,Friday",78.0,Wednesday,2026-06-10,7,19.06,53.459781744915496,-2.8899709706405656
10A-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_5_20260719-BODS_V1_1.xml,PC1033334:5,10A,VJ2843,SCMY:PC1033334:5:10A,St Helens - Liverpool,inbound,14:45:00,"Monday,Tuesday,Wednesday,Thursday,Friday",102.0,Thursday,2026-07-02,14,9.91,53.389720676378936,-2.893851226920451
RF1-None--SCMY-CZ-2026-03-29-Chester_March_2026-Birkenhead_March___SCMY_PC1033334_196_20260329-BODS_V1_1.xml,PC1033334:196,X1,VJ403,SCMY:PC1033334:196:1,Liverpool - Chester Railway Station via Zoo,inbound,15:05:00,"Monday,Tuesday,Wednesday,Thursday,Friday",120.0,Friday,2025-09-12,15,23.53,53.339901334593,-2.9661155335021925
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3220,SCMY:PC1033334:15:20,Towerhill - Liverpool,inbound,15:05:00,"Monday,Tuesday,Wednesday,Thursday,Friday",75.0,Friday,2026-05-08,15,5.24,53.37306913152176,-2.681539557508922
ME14-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_3_20260103-BODS_V1_1.xml,PC1033334:3,14,VJ172,SCMY:PC1033334:3:14A,Croxteth - Liverpool,inbound,15:31:00,"Monday,Tuesday,Wednesday,Thursday,Friday",54.0,Wednesday,2025-12-31,15,2.47,53.30427200784474,-2.880982111963455
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ916,SCMY:PC1033334:12:17,Liverpool - Kirby Ind Est,inbound,20:02:00,Saturday,30.0,Saturday,2025-08-23,20,-0.8,53.35076085835459,-2.7878457276762245
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3271,SCMY:PC1033334:15:21,Northwood - Liverpool,inbound,18:50:00,"Monday,Tuesday,Wednesday,Thursday,Friday",61.0,Friday,2025-08-15,18,0.15,53.3882722028846,-2.9170416636777774
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1894,SCMY:PC1033334:120:86C,Liverpool ONE - Hope Uni,outbound,21:50:00,"Monday,Tuesday,Wednesday,Thursday,Friday",80.0,Thursday,2026-03-26,21,0.29,53.40771514875924,-2.9565108227500927
471-None--SCMY-RF-2026-03-29-Birkenhead_March_2026-Refresh2__SCMY_PC1033334_189_20260329-BODS_V1_1.xml,PC1033334:189,471,VJ664,SCMY:PC1033334:189:471,Heswall Bus Station - Liverpool,inbound,17:03:00,"Monday,Tuesday,Wednesday,Thursday,Friday",54.0,Friday,2026-05-01,17,2.31,53.315854004859865,-2.663649204576736
17-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_12_20260719-BODS_V1_1.xml,PC1033334:12,17,VJ2308,SCMY:PC1033334:12:17,Liverpool - Aintree Hosp,outbound,17:22:00,"Monday,Tuesday,Wednesday,Thursday,Friday",43.0,Wednesday,2025-09-10,17,2.17,53.308061782050856,-2.7185374113609417
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2710,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,14:54:00,"Monday,Tuesday,Wednesday,Thursday,Friday",43.0,Tuesday,2026-02-03,14,4.66,53.416803626176424,-2.689621143740194
CHPR2-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_382_20260719-BODS_V1_1.xml,PC1033334:382,PR2,VJ882,SCMY:PC1033334:382:PR2,Boughton Heath PR - Chester,outbound,16:30:00,"Monday,Tuesday,Wednesday,Thursday,Friday",20.0,Monday,2025-11-17,16,2.88,53.43780649415673,-2.656068476373591
53-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_19_20260103-BODS_V1_1.xml,PC1033334:19,53,VJ2155,SCMY:PC1033334:19:53,Queen Square - Crosby,outbound,10:12:00,"Monday,Tuesday,Wednesday,Thursday,Friday",45.0,Tuesday,2025-08-19,10,0.01,53.34711239939494,-2.92958819785834
CH84-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_535_20260405-BODS_V1_1.xml,PC1033334:535,84,VJ1268,SCMY:PC1033334:535:84,"Chester Interchange, Stand L - Crewe Bus Station, 5",outbound,12:37:00,"Monday,Tuesday,Wednesday,Thursday,Friday",85.0,Friday,2025-12-05,12,4.44,53.46185275639728,-2.6976946661494265
CH51-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_527_20260719-BODS_V1_1.xml,PC1033334:527,51,VJ710,SCMY:PC1033334:527:51,"Chester Interchange, Stand E - Weston Grove, Shops",outbound,10:03:00,"Monday,Tuesday,Wednesday,Thursday,Friday",11.0,Monday,2026-03-30,10,-0.02,53.308163226236374,-2.9273603312825554
217-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_113_20260719-BODS_V1_1.xml,PC1033334:113,217,VJ2540,SCMY:PC1033334:113:217,Kirkby - Halewood,outbound,18:40:00,Sunday,61.0,Sunday,2026-06-14,18,5.74,53.42145534388576,-2.8075814633833645
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1942,SCMY:PC1033334:120:86,South Parkway - Liverpool ONE,inbound,10:18:00,Saturday,41.0,Saturday,2026-01-24,10,-0.53,53.39028189167553,-2.817624855264595
19-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_14_20260103-BODS_V1_1.xml,PC1033334:14,19,VJ1036,SCMY:PC1033334:14:19,Liverpool - Kirkby,inbound,08:54:00,"Monday,Tuesday,Wednesday,Thursday,Friday",54.0,Friday,2025-09-12,8,5.92,53.306332031325134,-2.8261411753559655
82-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_106_20260719-BODS_V1_1.xml,PC1033334:106,82,VJ1876,SCMY:PC1033334:106:82,Paradise St - Garston Speke RdR,inbound,15:55:00,"Monday,Tuesday,Wednesday,Thursday,Friday",38.0,Monday,2026-01-19,15,4.99,53.372873027197485,-2.6517401568536276
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2743,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,17:58:00,"Monday,Tuesday,Wednesday,Thursday,Friday",42.0,Wednesday,2026-07-08,17,3.17,53.310002533275636,-2.8714255202623065
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3228,SCMY:PC1033334:15:21,Queen Square Bus Station - Minstead Avenue,outbound,15:45:00,"Monday,Tuesday,Wednesday,Thursday,Friday",76.0,Wednesday,2025-08-20,15,-0.29,53.458295755799426,-2.7009098535487666
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2877,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,15:35:00,Saturday,40.0,Saturday,2025-11-15,15,-0.2,53.313103649170195,-2.7621661712153576
31-None--SCMY-GM-2026-02-01-Gillmoss_April_19th_LIVE__SCMY_PC1033334_616_20260419-BODS_V1_1.xml,PC1033334:616,31,VJ208,SCMY:PC1033334:616:33,Maghull Station - Maghull Station,outbound,19:50:00,Saturday,28.0,Saturday,2025-09-06,19,-1.37,53.317395882485954,-2.81062665469389
754-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_544_20251023-BODS_V1_1.xml,PC1033334:544,754,VJ3630,SCMY:PC1033334:544:754,De La Salle School - Rothbury Court,inbound,15:10:00,"Monday,Tuesday,Wednesday,Thursday,Friday",20.0,Tuesday,2026-05-26,15,4.52,53.43174424729831,-2.965470809575197
217-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_113_20260719-BODS_V1_1.xml,PC1033334:113,217,VJ2583,SCMY:PC1033334:113:217,Huyton - Tower Hill,inbound,12:50:00,"Monday,Tuesday,Wednesday,Thursday,Friday",53.0,Thursday,2026-06-25,12,3.51,53.32787687854087,-2.7977282742366008
86C-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_120_20260719-BODS_V1_1.xml,PC1033334:120,86,VJ1555,SCMY:PC1033334:120:86,Liverpool ONE - South Parkway,outbound,11:18:00,Saturday,39.0,Saturday,2025-08-30,11,1.21,53.47962019632956,-2.9570458207854053
CH7-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_203_20260719-BODS_V1_1.xml,PC1033334:203,7,VJ1668,SCMY:PC1033334:203:7,"Chester Interchange, Stand L - Vicar's Cross, Queens Road",outbound,16:45:00,"Monday,Tuesday,Wednesday,Thursday,Friday",13.0,Tuesday,2025-09-02,16,-1.82,53.435569382900674,-2.664297958547149
10A-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_5_20260103-BODS_V1_1.xml,PC1033334:5,10A,VJ1481,SCMY:PC1033334:5:10A,St Helens - Liverpool,inbound,06:40:00,Saturday,64.0,Saturday,2026-04-04,6,1.83,53.45525106865651,-2.8545705983903265
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3177,SCMY:PC1033334:15:21,Queen Square Bus Station - Minstead Avenue,outbound,12:22:00,"Monday,Tuesday,Wednesday,Thursday,Friday",58.0,Friday,2026-03-27,12,9.37,53.37925400371453,-2.945044255806532
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2718,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,15:38:00,"Monday,Tuesday,Wednesday,Thursday,Friday",45.0,Wednesday,2026-04-22,15,-0.92,53.36265101807326,-2.8655246702251698
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1643,SCMY:PC1033334:120:86,Liverpool ONE - South Parkway,outbound,13:00:00,Sunday,43.0,Sunday,2025-10-12,13,1.21,53.373805733066874,-2.81630320577136
10A-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_5_20260719-BODS_V1_1.xml,PC1033334:5,10A,VJ2840,SCMY:PC1033334:5:10A,Liverpool - St Helens,outbound,14:10:00,"Monday,Tuesday,Wednesday,Thursday,Friday",98.0,Friday,2025-11-21,14,0.2,53.3097526919161,-2.955722337931897
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ676,SCMY:PC1033334:15:20,Kirkbyt - Northwood,outbound,06:03:00,Sunday,10.0,Sunday,2026-02-22,6,-1.54,53.307036131416076,-2.826539731441036
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3120,SCMY:PC1033334:15:20,Towerhill - Liverpool,inbound,08:48:00,"Monday,Tuesday,Wednesday,Thursday,Friday",65.0,Wednesday,2026-01-21,8,38.76,53.3098899082566,-2.929039658332568
38-None--SCMY-RF-2026-03-29-Birkenhead_March_2026-Refresh2__SCMY_PC1033334_185_20260329-BODS_V1_1.xml,PC1033334:185,38,VJ375,SCMY:PC1033334:185:38,Eastham Ferry - West Kirby,outbound,17:46:00,"Monday,Tuesday,Wednesday,Thursday,Friday",107.0,Monday,2026-01-05,17,11.97,53.414255939658005,-2.7336140818334242
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1897,SCMY:PC1033334:120:86C,Liverpool ONE - Hope Uni,outbound,22:20:00,"Monday,Tuesday,Wednesday,Thursday,Friday",80.0,Wednesday,2026-01-07,22,0.83,53.407899670447726,-2.884923918908922
82-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_106_20260719-BODS_V1_1.xml,PC1033334:106,82,VJ1938,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,23:23:00,"Monday,Tuesday,Wednesday,Thursday,Friday",33.0,Friday,2025-12-12,23,6.24,53.35403186910014,-2.8635562079913925
CH7-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fin__SCMY_PC1033334_203_20260405-BODS_V1_1.xml,PC1033334:203,7,VJ1039,SCMY:PC1033334:203:7,"Vicar's Cross, Queens Road - Chester Bus Interchange",inbound,14:38:00,Saturday,14.0,Saturday,2025-11-29,14,12.36,53.34018131486906,-2.826676696511191
97_97A-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_384_20260719-BODS_V1_1.xml,PC1033334:384,97,VJ2484,SCMY:PC1033334:384:97,Kirkby Rail Stn - Kirkby Rail Stn,outbound,10:25:00,"Monday,Tuesday,Wednesday,Thursday,Friday",34.0,Monday,2026-07-20,10,3.74,53.32172668495821,-2.9304185171571193
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2676,SCMY:PC1033334:106:82,Paradise St - Garston Speke RdR,inbound,12:05:00,"Monday,Tuesday,Wednesday,Thursday,Friday",38.0,Wednesday,2025-10-29,12,4.16,53.385703081831984,-2.9781974832378664
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ678,SCMY:PC1033334:12:17,Liverpool - Kirby Ind Est,inbound,09:00:00,"Monday,Tuesday,Wednesday,Thursday,Friday",40.0,Friday,2026-06-12,9,1.8,53.351370766244685,-2.68797449105539
CH51-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_527_20260719-BODS_V1_1.xml,PC1033334:527,51,VJ730,SCMY:PC1033334:527:51,"Chester Interchange, Stand E - Weston Grove, Shops",outbound,15:08:00,"Monday,Tuesday,Wednesday,Thursday,Friday",12.0,Tuesday,2026-05-12,15,1.64,53.372177289880604,-2.9632629301560063
CH14-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_197_20260419-BODS_V1_1.xml,PC1033334:197,14,VJ35,SCMY:PC1033334:197:14,Chester - Blacon Parade,outbound,22:00:00,Sunday,28.0,Sunday,2026-04-26,22,1.6,53.45430959206737,-2.95280531952377
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1812,SCMY:PC1033334:120:86C,Liverpool ONE - Hope Uni,outbound,13:06:00,"Monday,Tuesday,Wednesday,Thursday,Friday",87.0,Tuesday,2025-08-12,13,2.3,53.387206826937856,-2.910682422474007
ME14-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_3_20260719-BODS_V1_1.xml,PC1033334:3,14,VJ361,SCMY:PC1033334:3:14A,Liverpool - Tower Hill,outbound,12:40:00,Sunday,54.0,Sunday,2026-02-22,12,0.56,53.347504716227704,-2.692330346501536
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ911,SCMY:PC1033334:12:17A,Liverpool - Kirby Ind Est,inbound,19:05:00,Saturday,57.0,Saturday,2025-11-29,19,0.88,53.45437899845181,-2.908742251892294
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2729,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,16:38:00,"Monday,Tuesday,Wednesday,Thursday,Friday",45.0,Friday,2026-07-31,16,7.6,53.461930809996915,-2.9506833766900438
471-None--SCMY-RF-2026-03-29-Birkenhead_March_2026-Refresh2__SCMY_PC1033334_189_20260329-BODS_V1_1.xml,PC1033334:189,471,VJ619,SCMY:PC1033334:189:471,Heswall Bus Station - Liverpool,inbound,09:35:00,"Monday,Tuesday,Wednesday,Thursday,Friday",54.0,Thursday,2026-04-09,9,0.06,53.31119267816601,-2.9226314135946443
17-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_12_20260719-BODS_V1_1.xml,PC1033334:12,17,VJ2339,SCMY:PC1033334:12:17,Liverpool - Aintree Hosp,outbound,22:27:00,"Monday,Tuesday,Wednesday,Thursday,Friday",32.0,Wednesday,2026-07-08,22,0.86,53.32415345050641,-2.7617901581929516
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ577,SCMY:PC1033334:12:17A,Liverpool - Kirkby Ind Est,outbound,11:55:00,Sunday,61.0,Sunday,2025-09-07,11,3.1,53.36357571443455,-2.9503124530200795
CHPR1-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-F__SCMY_PC1033334_383_20260405-BODS_V1_1.xml,PC1033334:383,PR1,VJ1645,SCMY:PC1033334:383:PR1,Wrexham Road Circular,outbound,16:20:00,"Monday,Tuesday,Wednesday,Thursday,Friday",28.0,Monday,2026-07-06,16,7.51,53.35809479796734,-2.8174257850250553
235-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_575_20260103-BODS_V1_1.xml,PC1033334:575,235,VJ3530,SCMY:PC1033334:575:235,"Bootle Bus Station, Stand 1 - Bootle Bus Station, Stand 1",outbound,14:22:00,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",56.0,Friday,2025-09-19,14,0.47,53.39645648309272,-2.7290539373098004
CH53-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_188_20260719-BODS_V1_1.xml,PC1033334:188,52,VJ262,SCMY:PC1033334:188:53,Kingsway - Chester Bus Interchange,inbound,14:24:00,"Monday,Tuesday,Wednesday,Thursday,Friday",11.0,Wednesday,2026-06-17,14,2.32,53.375519336372236,-2.8937966367732773
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3209,SCMY:PC1033334:15:21,Queen Square Bus Station - Minstead Avenue,outbound,14:20:00,"Monday,Tuesday,Wednesday,Thursday,Friday",65.0,Monday,2026-03-02,14,0.64,53.42435716361356,-2.6874545789226185
CH7-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_203_20260719-BODS_V1_1.xml,PC1033334:203,7,VJ1654,SCMY:PC1033334:203:7,"Chester Interchange, Stand L - Vicar's Cross, Queens Road",outbound,12:55:00,"Monday,Tuesday,Wednesday,Thursday,Friday",13.0,Monday,2026-03-30,12,4.58,53.339273819985024,-2.911466259640135
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3104,SCMY:PC1033334:15:20,Paradise St - Towerhill/Northwood,inbound,07:39:00,"Monday,Tuesday,Wednesday,Thursday,Friday",78.0,Monday,2026-03-30,7,15.73,53.33682438733333,-2.924763265025957
RF16-None--SCMY-RF-2026-03-29-Birkenhead_June_2026_17_change_and___SCMY_PC1033334_450_20260621-BODS_V1_1.xml,PC1033334:450,16,VJ72,SCMY:PC1033334:450:17,Moreton Cross - Eastham,inbound,09:52:00,Saturday,73.0,Saturday,2026-02-21,9,-0.78,53.36635593290707,-2.72288736741427
38-None--SCMY-RF-2026-03-29-Birkenhead_March_2026-Refresh2__SCMY_PC1033334_185_20260329-BODS_V1_1.xml,PC1033334:185,38,VJ303,SCMY:PC1033334:185:38A,West Kirby - Eastham Rake,inbound,11:52:00,Sunday,101.0,Sunday,2026-04-19,11,3.09,53.34303408120397,-2.7875134544285927
CHPR2-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_382_20260719-BODS_V1_1.xml,PC1033334:382,PR2,VJ851,SCMY:PC1033334:382:PR2,Boughton Heath PR - Chester,outbound,08:45:00,"Monday,Tuesday,Wednesday,Thursday,Friday",20.0,Friday,2026-04-17,8,2.93,53.40228915713045,-2.8797650684017286
CH53-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_188_20260405-BODS_V1_1.xml,PC1033334:188,52,VJ527,SCMY:PC1033334:188:53,Chester Bus Interchange - Kingsway,outbound,12:10:00,"Monday,Tuesday,Wednesday,Thursday,Friday",13.0,Monday,2026-06-01,12,2.25,53.443220171639055,-2.7775070287766384
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ643,SCMY:PC1033334:12:17,Liverpool - Kirby Ind Est,inbound,05:28:00,"Monday,Tuesday,Wednesday,Thursday,Friday",32.0,Tuesday,2025-10-28,5,2.27,53.4692207297103,-2.8790129485489286
X2-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fina__SCMY_PC1033334_224_20260405-BODS_V1_1.xml,PC1033334:224,2,VJ691,SCMY:PC1033334:224:2,Chester - Ellesmere Port - Runcorn,inbound,16:32:00,"Monday,Tuesday,Wednesday,Thursday,Friday",33.0,Friday,2025-12-05,16,6.29,53.34207386779123,-2.87732672525784
CH51-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_527_20260405-BODS_V1_1.xml,PC1033334:527,51,VJ951,SCMY:PC1033334:527:51,"Weston Grove, Shops - Chester Bus Interchange",inbound,16:19:00,Saturday,17.0,Saturday,2025-12-20,16,0.25,53.46757732110056,-2.7701906735600157
